Time,Day_of_week,Weather,Vehicle_type,Average_speed,Driving_Experience,Type_of_Collision,Area,Road_Alignment,Traffic_Density,Road_Condition,Temperature (°C),Accident_severity
11:15,Monday,Rainy,Car,85.61,Experienced,Head-on,Urban,Curve,High,Wet,15.47,Serious Injury
19:06,Wednesday,Rainy,Truck,118.45,Novice,Head-on,Rural,Curve,Low,Wet,14.92,Fatal Injury
19:46,Sunday,Windy,Auto,41.45,Experienced,Side,Highway,Straight,Medium,Dry,25.48,Slight Injury
12:21,Wednesday,Clear,Motorcycle,130.08,Novice,Rear-end,Urban,Junction,Low,Muddy,34.68,Fatal Injury
07:03,Monday,Cloudy,Bus,92.86,Intermediate,Head-on,Highway,Curve,Low,Muddy,15.53,Serious Injury
09:33,Monday,Clear,Truck,29.71,Experienced,Side,Highway,Junction,High,Dry,38.65,Slight Injury
21:20,Friday,Clear,Auto,123.7,Experienced,Head-on,Highway,Straight,Low,Wet,34.47,Fatal Injury
02:17,Saturday,Cloudy,Bus,66.07,Novice,Head-on,Urban,Junction,Low,Dry,26.68,Slight Injury
23:32,Friday,Rainy,Motorcycle,65.81,Intermediate,Vehicle overturn,Urban,Curve,Medium,Dry,19.52,Slight Injury
01:26,Friday,Foggy,Car,33.4,Novice,Pedestrian,Urban,Straight,High,Wet,13.93,Slight Injury
00:21,Friday,Windy,Auto,28.27,Novice,Side,Urban,Straight,Medium,Dry,27.16,Slight Injury
13:09,Monday,Clear,Bicycle,92.47,Novice,Vehicle overturn,Highway,Junction,High,Muddy,38.16,Serious Injury
00:20,Monday,Rainy,Car,101.19,Intermediate,Pedestrian,Urban,Curve,High,Muddy,18.54,Fatal Injury
07:21,Friday,Windy,Bus,89.25,Experienced,Rear-end,Highway,Straight,Medium,Wet,29.61,Fatal Injury
13:46,Saturday,Cloudy,Truck,33.83,Intermediate,Side,Urban,Straight,High,Wet,16.36,Slight Injury
17:34,Sunday,Clear,Car,82.88,Experienced,Vehicle overturn,Highway,Junction,High,Wet,28.61,Fatal Injury
11:15,Monday,Cloudy,Truck,109.58,Novice,Pedestrian,Highway,Straight,Low,Muddy,19.88,Fatal Injury
03:55,Monday,Windy,Truck,48.2,Intermediate,Pedestrian,Highway,Junction,High,Dry,34.87,Slight Injury
10:40,Tuesday,Foggy,Truck,110.0,Intermediate,Pedestrian,Urban,Straight,Medium,Dry,11.28,Fatal Injury
18:07,Sunday,Foggy,Bus,108.06,Novice,Head-on,Highway,Junction,High,Dry,15.91,Fatal Injury
07:12,Wednesday,Clear,Bus,90.36,Experienced,Head-on,Urban,Straight,Low,Muddy,36.97,Serious Injury
18:57,Tuesday,Windy,Bicycle,62.94,Experienced,Vehicle overturn,Urban,Straight,Low,Muddy,28.84,Serious Injury
06:59,Saturday,Cloudy,Car,42.22,Intermediate,Pedestrian,Urban,Junction,Medium,Dry,20.69,Slight Injury
16:19,Tuesday,Windy,Motorcycle,96.04,Intermediate,Head-on,Urban,Straight,Medium,Wet,34.99,Serious Injury
11:57,Wednesday,Rainy,Motorcycle,115.21,Novice,Pedestrian,Urban,Curve,Low,Wet,14.37,Fatal Injury
00:24,Thursday,Snowy,Bicycle,69.09,Experienced,Side,Highway,Junction,Low,Wet,1.72,Slight Injury
04:05,Wednesday,Snowy,Bus,59.74,Experienced,Vehicle overturn,Highway,Straight,Medium,Dry,-2.47,Slight Injury
09:06,Tuesday,Rainy,Bus,63.93,Intermediate,Vehicle overturn,Highway,Curve,High,Muddy,19.39,Slight Injury
12:26,Monday,Rainy,Truck,32.41,Intermediate,Pedestrian,Urban,Junction,Low,Dry,13.32,Slight Injury
12:59,Friday,Cloudy,Car,131.71,Intermediate,Rear-end,Urban,Junction,High,Wet,28.79,Fatal Injury
10:09,Saturday,Cloudy,Bus,91.56,Intermediate,Side,Rural,Junction,Low,Dry,25.51,Serious Injury
12:44,Tuesday,Snowy,Motorcycle,91.29,Intermediate,Pedestrian,Urban,Junction,High,Wet,4.33,Serious Injury
20:35,Sunday,Cloudy,Bicycle,88.93,Experienced,Pedestrian,Rural,Junction,High,Wet,24.82,Serious Injury
17:28,Wednesday,Foggy,Motorcycle,97.23,Intermediate,Rear-end,Urban,Curve,Low,Dry,14.21,Fatal Injury
07:00,Saturday,Cloudy,Motorcycle,92.53,Novice,Vehicle overturn,Rural,Straight,High,Dry,26.35,Fatal Injury
20:59,Sunday,Clear,Truck,139.86,Intermediate,Pedestrian,Urban,Junction,Low,Muddy,38.97,Fatal Injury
00:40,Friday,Cloudy,Motorcycle,25.0,Novice,Head-on,Rural,Junction,Medium,Dry,22.28,Slight Injury
22:22,Thursday,Windy,Motorcycle,38.39,Novice,Vehicle overturn,Rural,Straight,Medium,Muddy,25.31,Slight Injury
15:52,Friday,Snowy,Auto,68.7,Intermediate,Side,Highway,Curve,Low,Wet,0.76,Slight Injury
08:02,Tuesday,Clear,Car,73.34,Experienced,Pedestrian,Rural,Junction,Low,Muddy,37.24,Serious Injury
08:21,Monday,Clear,Bicycle,138.64,Experienced,Side,Highway,Curve,Medium,Dry,29.99,Fatal Injury
12:19,Tuesday,Snowy,Truck,103.27,Novice,Rear-end,Urban,Junction,High,Wet,7.59,Fatal Injury
21:29,Saturday,Clear,Auto,109.91,Novice,Rear-end,Urban,Straight,Medium,Wet,31.1,Fatal Injury
10:20,Saturday,Rainy,Bicycle,65.85,Intermediate,Head-on,Urban,Straight,High,Wet,15.17,Serious Injury
17:58,Thursday,Windy,Motorcycle,49.17,Novice,Side,Urban,Straight,High,Wet,30.55,Slight Injury
20:32,Saturday,Cloudy,Car,88.32,Experienced,Side,Urban,Straight,High,Dry,26.53,Fatal Injury
08:27,Friday,Foggy,Bus,51.7,Novice,Vehicle overturn,Highway,Junction,Medium,Muddy,12.36,Slight Injury
23:33,Sunday,Rainy,Truck,94.57,Intermediate,Head-on,Rural,Curve,Medium,Dry,19.7,Fatal Injury
00:07,Saturday,Snowy,Auto,43.9,Intermediate,Vehicle overturn,Urban,Curve,High,Muddy,4.03,Slight Injury
07:56,Sunday,Rainy,Bus,78.54,Novice,Head-on,Highway,Curve,High,Muddy,18.28,Serious Injury
03:20,Friday,Clear,Bus,28.72,Experienced,Vehicle overturn,Rural,Curve,Medium,Dry,28.21,Slight Injury
18:34,Wednesday,Windy,Car,134.59,Experienced,Vehicle overturn,Rural,Curve,Low,Muddy,25.5,Fatal Injury
22:41,Thursday,Rainy,Bus,80.68,Intermediate,Head-on,Urban,Straight,Medium,Wet,15.4,Serious Injury
06:31,Thursday,Cloudy,Car,137.88,Intermediate,Side,Urban,Curve,High,Wet,20.12,Fatal Injury
12:04,Sunday,Clear,Bicycle,83.24,Novice,Head-on,Rural,Junction,High,Wet,31.04,Fatal Injury
07:37,Sunday,Snowy,Bus,69.02,Experienced,Head-on,Urban,Straight,Low,Muddy,-1.12,Serious Injury
23:12,Monday,Clear,Truck,42.79,Novice,Rear-end,Rural,Curve,Low,Wet,32.89,Slight Injury
02:23,Sunday,Snowy,Auto,83.82,Experienced,Head-on,Urban,Straight,Low,Wet,8.81,Fatal Injury
10:28,Tuesday,Windy,Bus,51.13,Novice,Pedestrian,Highway,Curve,Medium,Wet,26.54,Slight Injury
08:28,Wednesday,Clear,Truck,40.12,Intermediate,Rear-end,Rural,Straight,High,Wet,32.7,Slight Injury
12:22,Saturday,Windy,Bicycle,99.34,Novice,Head-on,Rural,Junction,Low,Dry,33.13,Fatal Injury
00:05,Sunday,Cloudy,Bicycle,56.13,Experienced,Rear-end,Urban,Junction,Low,Wet,16.64,Slight Injury
15:04,Tuesday,Snowy,Bicycle,52.15,Intermediate,Rear-end,Highway,Curve,High,Wet,3.26,Slight Injury
14:48,Thursday,Rainy,Bus,58.52,Experienced,Vehicle overturn,Urban,Junction,High,Wet,19.88,Slight Injury
11:22,Saturday,Cloudy,Bicycle,67.38,Experienced,Pedestrian,Highway,Curve,Low,Wet,19.47,Serious Injury
13:25,Thursday,Windy,Motorcycle,62.1,Experienced,Pedestrian,Urban,Straight,Low,Wet,36.15,Slight Injury
03:58,Sunday,Snowy,Motorcycle,86.81,Novice,Side,Highway,Straight,High,Wet,-4.3,Serious Injury
22:00,Friday,Snowy,Bicycle,93.34,Novice,Rear-end,Urban,Straight,High,Dry,8.85,Serious Injury
06:37,Monday,Foggy,Bicycle,32.39,Experienced,Side,Highway,Curve,Medium,Dry,11.44,Slight Injury
07:47,Sunday,Rainy,Truck,82.38,Intermediate,Vehicle overturn,Urban,Junction,Medium,Wet,14.07,Fatal Injury
05:44,Friday,Clear,Auto,109.79,Intermediate,Pedestrian,Urban,Curve,Medium,Muddy,36.79,Fatal Injury
03:02,Tuesday,Rainy,Bicycle,130.79,Novice,Vehicle overturn,Highway,Curve,Medium,Wet,18.55,Fatal Injury
08:45,Thursday,Clear,Truck,91.22,Experienced,Side,Rural,Curve,Low,Dry,34.98,Fatal Injury
21:09,Saturday,Foggy,Auto,126.7,Intermediate,Vehicle overturn,Highway,Straight,Medium,Muddy,12.07,Fatal Injury
05:35,Thursday,Windy,Motorcycle,123.57,Experienced,Vehicle overturn,Highway,Junction,High,Dry,28.56,Fatal Injury
03:55,Saturday,Foggy,Auto,47.1,Intermediate,Vehicle overturn,Rural,Straight,Low,Muddy,10.44,Slight Injury
16:02,Saturday,Rainy,Bus,109.86,Experienced,Side,Urban,Curve,High,Wet,10.87,Fatal Injury
11:36,Friday,Cloudy,Motorcycle,43.56,Novice,Pedestrian,Rural,Junction,Medium,Dry,21.87,Slight Injury
15:40,Thursday,Foggy,Motorcycle,89.24,Intermediate,Vehicle overturn,Highway,Curve,Low,Dry,16.7,Fatal Injury
14:34,Sunday,Rainy,Bus,20.47,Novice,Vehicle overturn,Highway,Junction,High,Muddy,11.21,Slight Injury
10:13,Sunday,Foggy,Motorcycle,49.04,Experienced,Vehicle overturn,Urban,Curve,Low,Muddy,10.25,Slight Injury
09:13,Wednesday,Windy,Bus,38.62,Experienced,Vehicle overturn,Urban,Junction,High,Dry,28.57,Slight Injury
10:53,Sunday,Cloudy,Auto,26.86,Intermediate,Head-on,Urban,Curve,Medium,Wet,15.73,Slight Injury
22:39,Saturday,Rainy,Car,88.9,Intermediate,Head-on,Highway,Junction,Medium,Muddy,10.91,Serious Injury
07:00,Sunday,Clear,Motorcycle,43.27,Intermediate,Rear-end,Rural,Straight,Low,Wet,26.29,Slight Injury
00:08,Sunday,Windy,Bus,78.1,Experienced,Pedestrian,Rural,Straight,Medium,Wet,34.36,Serious Injury
00:24,Saturday,Windy,Motorcycle,97.02,Intermediate,Rear-end,Rural,Curve,High,Muddy,25.2,Serious Injury
21:00,Sunday,Cloudy,Bus,121.5,Intermediate,Side,Rural,Junction,High,Wet,16.77,Fatal Injury
11:57,Wednesday,Rainy,Motorcycle,115.21,Novice,Pedestrian,Urban,Curve,Low,Wet,14.37,Fatal Injury
03:56,Monday,Clear,Auto,62.55,Intermediate,Vehicle overturn,Highway,Straight,Low,Dry,29.35,Serious Injury
08:12,Sunday,Cloudy,Auto,41.72,Novice,Pedestrian,Urban,Curve,Low,Dry,16.84,Slight Injury
19:34,Sunday,Windy,Car,104.67,Experienced,Head-on,Rural,Junction,Low,Dry,26.45,Fatal Injury
20:49,Thursday,Cloudy,Auto,46.38,Intermediate,Side,Rural,Junction,High,Dry,26.98,Slight Injury
17:52,Monday,Snowy,Auto,36.01,Novice,Vehicle overturn,Rural,Curve,Medium,Dry,-3.96,Slight Injury
02:50,Friday,Clear,Bus,119.28,Novice,Rear-end,Urban,Straight,High,Dry,39.03,Fatal Injury
22:16,Thursday,Snowy,Car,75.89,Experienced,Pedestrian,Highway,Straight,Medium,Muddy,8.69,Serious Injury
06:24,Saturday,Windy,Motorcycle,94.84,Intermediate,Pedestrian,Rural,Curve,Low,Muddy,36.06,Serious Injury
21:29,Friday,Foggy,Bicycle,44.16,Experienced,Rear-end,Urban,Straight,High,Dry,18.01,Slight Injury
03:08,Wednesday,Foggy,Bus,31.19,Novice,Head-on,Rural,Straight,Medium,Muddy,16.14,Slight Injury
06:06,Monday,Foggy,Auto,50.3,Novice,Vehicle overturn,Urban,Junction,Medium,Muddy,12.76,Slight Injury
20:16,Thursday,Cloudy,Truck,31.94,Novice,Rear-end,Highway,Curve,Low,Dry,23.8,Slight Injury
21:30,Tuesday,Foggy,Auto,45.66,Experienced,Pedestrian,Highway,Junction,Low,Muddy,17.29,Slight Injury
11:13,Wednesday,Foggy,Motorcycle,131.84,Experienced,Side,Highway,Junction,Medium,Dry,11.1,Fatal Injury
12:31,Wednesday,Clear,Motorcycle,56.54,Novice,Vehicle overturn,Urban,Curve,Low,Muddy,35.91,Slight Injury
23:23,Monday,Cloudy,Bicycle,111.96,Experienced,Pedestrian,Urban,Junction,Medium,Dry,29.27,Fatal Injury
10:10,Sunday,Windy,Bus,62.28,Intermediate,Rear-end,Rural,Curve,Low,Muddy,32.42,Slight Injury
17:54,Saturday,Cloudy,Auto,88.21,Novice,Pedestrian,Rural,Curve,Low,Muddy,23.84,Serious Injury
11:01,Sunday,Foggy,Auto,131.0,Intermediate,Side,Urban,Junction,Medium,Dry,17.02,Fatal Injury
03:31,Tuesday,Clear,Bicycle,80.33,Novice,Head-on,Rural,Junction,High,Dry,39.64,Serious Injury
01:19,Friday,Cloudy,Bus,47.55,Experienced,Side,Rural,Junction,Medium,Dry,27.5,Slight Injury
16:30,Friday,Foggy,Bus,139.75,Experienced,Rear-end,Urban,Curve,Medium,Wet,16.9,Fatal Injury
13:18,Monday,Rainy,Auto,81.19,Experienced,Side,Urban,Junction,Medium,Dry,17.3,Serious Injury
08:33,Saturday,Windy,Bicycle,81.23,Intermediate,Vehicle overturn,Urban,Junction,High,Wet,28.06,Fatal Injury
10:28,Tuesday,Snowy,Car,57.81,Novice,Rear-end,Highway,Straight,Low,Wet,3.48,Slight Injury
07:08,Friday,Foggy,Bus,65.35,Experienced,Side,Urban,Curve,High,Muddy,14.69,Serious Injury
05:38,Tuesday,Windy,Bus,90.29,Experienced,Head-on,Highway,Straight,Medium,Muddy,33.39,Fatal Injury
20:07,Sunday,Windy,Car,114.08,Intermediate,Vehicle overturn,Highway,Straight,Low,Dry,34.09,Fatal Injury
10:07,Wednesday,Foggy,Auto,69.81,Intermediate,Head-on,Urban,Junction,High,Wet,10.32,Slight Injury
11:34,Friday,Foggy,Bicycle,80.78,Novice,Head-on,Highway,Junction,High,Wet,10.65,Serious Injury
21:23,Saturday,Rainy,Motorcycle,61.01,Experienced,Vehicle overturn,Highway,Junction,Medium,Wet,10.52,Slight Injury
10:23,Sunday,Clear,Truck,61.76,Novice,Head-on,Highway,Curve,Medium,Dry,35.77,Slight Injury
00:55,Sunday,Windy,Bus,112.53,Novice,Vehicle overturn,Highway,Curve,High,Wet,28.05,Fatal Injury
10:27,Monday,Snowy,Truck,28.27,Intermediate,Side,Rural,Junction,High,Dry,6.81,Slight Injury
19:47,Sunday,Clear,Auto,84.89,Experienced,Pedestrian,Urban,Straight,Low,Dry,37.23,Serious Injury
07:02,Friday,Rainy,Truck,120.78,Experienced,Head-on,Urban,Straight,Medium,Wet,13.33,Fatal Injury
12:33,Saturday,Cloudy,Bicycle,135.47,Intermediate,Head-on,Rural,Curve,Low,Wet,19.09,Fatal Injury
05:23,Friday,Rainy,Auto,62.22,Intermediate,Vehicle overturn,Highway,Straight,High,Muddy,17.39,Serious Injury
11:29,Tuesday,Rainy,Bicycle,77.02,Novice,Vehicle overturn,Urban,Junction,High,Muddy,17.25,Serious Injury
23:10,Saturday,Windy,Auto,73.82,Novice,Pedestrian,Rural,Curve,Low,Wet,33.68,Serious Injury
23:48,Tuesday,Cloudy,Auto,43.97,Experienced,Rear-end,Rural,Junction,Low,Dry,20.34,Slight Injury
22:59,Friday,Windy,Car,127.72,Intermediate,Head-on,Rural,Junction,Low,Dry,25.97,Fatal Injury
12:47,Monday,Snowy,Car,122.32,Intermediate,Side,Urban,Junction,Medium,Wet,7.42,Fatal Injury
06:04,Wednesday,Snowy,Car,86.06,Intermediate,Rear-end,Highway,Junction,Medium,Dry,9.35,Fatal Injury
19:52,Saturday,Foggy,Motorcycle,131.43,Experienced,Rear-end,Highway,Junction,Medium,Dry,14.26,Fatal Injury
19:59,Friday,Foggy,Car,90.87,Novice,Head-on,Highway,Junction,Medium,Dry,10.74,Fatal Injury
20:05,Thursday,Clear,Auto,59.85,Experienced,Side,Rural,Curve,High,Muddy,26.44,Slight Injury
05:42,Tuesday,Rainy,Motorcycle,84.66,Novice,Head-on,Rural,Straight,Medium,Wet,17.74,Serious Injury
05:03,Thursday,Rainy,Truck,103.5,Experienced,Side,Highway,Straight,High,Muddy,11.43,Fatal Injury
12:25,Saturday,Rainy,Auto,39.93,Intermediate,Vehicle overturn,Highway,Curve,Medium,Wet,11.53,Slight Injury
20:00,Sunday,Foggy,Auto,85.44,Intermediate,Pedestrian,Rural,Straight,Medium,Muddy,11.14,Serious Injury
11:15,Monday,Rainy,Car,85.61,Experienced,Head-on,Urban,Curve,High,Wet,15.47,Serious Injury
04:44,Wednesday,Snowy,Car,77.03,Experienced,Rear-end,Highway,Curve,Low,Muddy,3.99,Serious Injury
01:16,Thursday,Windy,Car,40.24,Experienced,Rear-end,Rural,Curve,Medium,Wet,31.63,Slight Injury
06:48,Thursday,Cloudy,Car,87.22,Novice,Head-on,Urban,Junction,Medium,Muddy,27.15,Serious Injury
17:51,Saturday,Snowy,Truck,43.65,Experienced,Vehicle overturn,Urban,Junction,Medium,Wet,6.18,Slight Injury
03:27,Tuesday,Cloudy,Motorcycle,114.29,Novice,Head-on,Highway,Straight,Low,Dry,21.09,Fatal Injury
15:52,Tuesday,Foggy,Motorcycle,99.58,Novice,Side,Urban,Junction,Medium,Muddy,13.42,Fatal Injury
11:15,Wednesday,Clear,Bus,86.71,Novice,Pedestrian,Highway,Curve,Low,Muddy,31.22,Serious Injury
10:09,Monday,Clear,Truck,52.98,Experienced,Vehicle overturn,Rural,Junction,Low,Wet,35.76,Slight Injury
10:05,Friday,Foggy,Truck,30.98,Experienced,Head-on,Urban,Straight,Low,Wet,10.27,Slight Injury
16:54,Tuesday,Windy,Bicycle,134.45,Novice,Side,Rural,Junction,Low,Wet,26.24,Fatal Injury
18:34,Friday,Foggy,Motorcycle,49.9,Experienced,Rear-end,Rural,Curve,Low,Dry,19.63,Slight Injury
16:51,Tuesday,Cloudy,Bus,29.07,Experienced,Pedestrian,Highway,Straight,Low,Dry,23.04,Slight Injury
10:10,Friday,Clear,Auto,55.94,Novice,Head-on,Highway,Junction,High,Dry,33.87,Slight Injury
01:57,Wednesday,Windy,Bus,52.88,Intermediate,Head-on,Rural,Straight,High,Dry,39.22,Slight Injury
10:19,Tuesday,Foggy,Auto,130.26,Intermediate,Pedestrian,Rural,Curve,Medium,Muddy,19.28,Fatal Injury
08:20,Monday,Clear,Bicycle,87.82,Intermediate,Vehicle overturn,Rural,Curve,Medium,Dry,26.41,Fatal Injury
12:54,Saturday,Snowy,Motorcycle,92.96,Novice,Vehicle overturn,Highway,Junction,Medium,Wet,3.16,Fatal Injury
18:21,Friday,Cloudy,Auto,41.69,Experienced,Side,Rural,Curve,Low,Wet,15.88,Slight Injury
20:08,Sunday,Clear,Car,130.76,Novice,Rear-end,Highway,Straight,Low,Dry,26.9,Fatal Injury
23:15,Sunday,Clear,Motorcycle,127.3,Intermediate,Rear-end,Urban,Straight,Low,Wet,34.15,Fatal Injury
05:12,Thursday,Windy,Truck,94.01,Intermediate,Rear-end,Urban,Junction,Low,Wet,29.61,Fatal Injury
03:54,Friday,Rainy,Bicycle,35.25,Novice,Rear-end,Rural,Curve,High,Wet,14.3,Slight Injury
03:18,Saturday,Clear,Bus,113.75,Intermediate,Pedestrian,Rural,Straight,High,Dry,28.63,Fatal Injury
04:34,Sunday,Snowy,Truck,50.98,Experienced,Rear-end,Rural,Junction,Medium,Wet,-4.67,Slight Injury
12:06,Wednesday,Rainy,Bus,64.97,Experienced,Pedestrian,Rural,Junction,Medium,Muddy,19.98,Slight Injury
12:04,Wednesday,Rainy,Bus,71.77,Intermediate,Vehicle overturn,Rural,Junction,Low,Dry,17.85,Serious Injury
06:33,Wednesday,Snowy,Car,129.27,Novice,Vehicle overturn,Highway,Junction,High,Dry,-1.68,Fatal Injury
17:29,Monday,Foggy,Bus,113.72,Experienced,Pedestrian,Highway,Curve,Low,Muddy,11.35,Fatal Injury
08:35,Sunday,Snowy,Bicycle,64.53,Novice,Vehicle overturn,Highway,Straight,Medium,Wet,-0.28,Serious Injury
12:57,Thursday,Windy,Motorcycle,87.66,Experienced,Vehicle overturn,Rural,Curve,High,Dry,35.55,Fatal Injury
21:09,Friday,Rainy,Bicycle,81.87,Intermediate,Pedestrian,Rural,Curve,High,Muddy,10.86,Fatal Injury
19:18,Friday,Cloudy,Motorcycle,136.62,Novice,Head-on,Rural,Curve,Medium,Muddy,15.94,Fatal Injury
20:14,Sunday,Rainy,Car,65.22,Experienced,Vehicle overturn,Rural,Junction,High,Dry,12.0,Serious Injury
14:22,Thursday,Clear,Bus,33.95,Novice,Pedestrian,Highway,Straight,Medium,Muddy,27.41,Slight Injury
21:34,Saturday,Windy,Auto,135.33,Intermediate,Head-on,Rural,Curve,Low,Wet,39.22,Fatal Injury
06:11,Tuesday,Cloudy,Motorcycle,130.18,Novice,Side,Highway,Junction,Medium,Muddy,21.24,Fatal Injury
00:45,Tuesday,Windy,Car,87.41,Intermediate,Rear-end,Rural,Straight,High,Wet,25.14,Serious Injury
09:59,Sunday,Windy,Car,110.42,Intermediate,Side,Highway,Junction,Medium,Wet,30.96,Fatal Injury
07:32,Saturday,Rainy,Car,56.11,Experienced,Pedestrian,Urban,Straight,High,Muddy,10.75,Slight Injury
20:50,Thursday,Windy,Auto,116.21,Experienced,Pedestrian,Highway,Straight,High,Muddy,37.31,Fatal Injury
21:43,Wednesday,Cloudy,Auto,58.25,Novice,Side,Highway,Junction,Medium,Muddy,23.94,Slight Injury
18:25,Sunday,Rainy,Car,32.35,Experienced,Side,Urban,Curve,Low,Wet,11.99,Slight Injury
16:40,Saturday,Foggy,Bus,88.74,Intermediate,Side,Urban,Junction,Medium,Wet,16.41,Serious Injury
16:58,Wednesday,Foggy,Motorcycle,69.21,Intermediate,Rear-end,Rural,Straight,Medium,Dry,11.27,Slight Injury
16:47,Friday,Rainy,Motorcycle,84.34,Intermediate,Rear-end,Highway,Straight,Low,Dry,11.44,Fatal Injury
10:09,Saturday,Cloudy,Bus,91.56,Intermediate,Side,Rural,Junction,Low,Dry,25.51,Serious Injury
23:08,Friday,Foggy,Bus,72.19,Experienced,Side,Highway,Curve,Low,Wet,18.31,Serious Injury
06:51,Sunday,Windy,Bus,56.6,Experienced,Pedestrian,Highway,Straight,Medium,Muddy,37.04,Slight Injury
01:39,Sunday,Clear,Auto,51.64,Intermediate,Pedestrian,Highway,Curve,High,Dry,37.75,Slight Injury
22:54,Friday,Clear,Auto,85.47,Intermediate,Pedestrian,Rural,Curve,Low,Muddy,32.91,Fatal Injury
21:06,Saturday,Windy,Motorcycle,85.75,Experienced,Vehicle overturn,Highway,Junction,Medium,Dry,26.6,Serious Injury
04:28,Sunday,Rainy,Car,103.51,Intermediate,Side,Highway,Junction,Low,Muddy,17.52,Fatal Injury
09:24,Friday,Clear,Auto,67.6,Novice,Vehicle overturn,Urban,Curve,Medium,Wet,38.66,Serious Injury
12:15,Sunday,Foggy,Bus,121.97,Novice,Side,Urban,Straight,High,Muddy,13.95,Fatal Injury
09:23,Monday,Windy,Motorcycle,82.42,Experienced,Head-on,Rural,Straight,High,Dry,26.18,Serious Injury
16:30,Thursday,Windy,Truck,74.34,Novice,Vehicle overturn,Urban,Straight,High,Dry,27.08,Serious Injury
07:31,Sunday,Clear,Bicycle,69.78,Intermediate,Rear-end,Rural,Junction,Low,Wet,35.08,Serious Injury
08:01,Wednesday,Clear,Auto,95.24,Novice,Rear-end,Urban,Junction,Medium,Wet,33.09,Fatal Injury
10:03,Friday,Clear,Truck,82.54,Novice,Vehicle overturn,Highway,Junction,Medium,Wet,31.67,Fatal Injury
19:45,Friday,Windy,Bus,96.28,Experienced,Rear-end,Urban,Straight,High,Wet,35.39,Serious Injury
21:35,Friday,Cloudy,Bicycle,101.69,Experienced,Side,Rural,Junction,Low,Muddy,28.61,Fatal Injury
02:58,Thursday,Clear,Bus,78.3,Experienced,Side,Rural,Straight,Medium,Muddy,28.4,Serious Injury
00:38,Monday,Rainy,Motorcycle,127.1,Experienced,Head-on,Highway,Straight,Medium,Muddy,16.01,Fatal Injury
02:55,Monday,Foggy,Bus,93.41,Intermediate,Pedestrian,Rural,Junction,Low,Dry,15.78,Serious Injury
16:15,Thursday,Windy,Car,32.1,Intermediate,Rear-end,Rural,Junction,High,Muddy,34.27,Slight Injury
15:58,Monday,Clear,Truck,66.15,Novice,Pedestrian,Rural,Curve,High,Muddy,34.49,Serious Injury
11:26,Friday,Snowy,Auto,86.72,Novice,Side,Rural,Junction,Low,Wet,9.08,Serious Injury
01:27,Sunday,Windy,Truck,79.43,Novice,Head-on,Urban,Straight,Medium,Wet,26.89,Serious Injury
16:47,Friday,Rainy,Motorcycle,84.34,Intermediate,Rear-end,Highway,Straight,Low,Dry,11.44,Fatal Injury
04:28,Friday,Clear,Bicycle,84.54,Intermediate,Pedestrian,Rural,Curve,High,Muddy,35.21,Serious Injury
21:30,Sunday,Snowy,Car,85.67,Novice,Pedestrian,Urban,Straight,Low,Muddy,3.82,Serious Injury
12:10,Tuesday,Cloudy,Auto,84.21,Novice,Vehicle overturn,Rural,Curve,High,Muddy,26.76,Fatal Injury
11:48,Wednesday,Clear,Motorcycle,128.41,Novice,Vehicle overturn,Rural,Curve,Medium,Wet,33.65,Fatal Injury
07:40,Saturday,Clear,Motorcycle,73.0,Novice,Head-on,Urban,Junction,High,Wet,31.76,Serious Injury
19:55,Monday,Clear,Motorcycle,69.14,Intermediate,Head-on,Rural,Straight,Low,Wet,35.11,Serious Injury
18:16,Friday,Clear,Motorcycle,91.25,Intermediate,Side,Highway,Junction,Low,Dry,32.62,Serious Injury
15:03,Monday,Clear,Truck,128.84,Novice,Pedestrian,Highway,Junction,High,Wet,26.34,Fatal Injury
00:34,Friday,Foggy,Bus,77.55,Experienced,Vehicle overturn,Urban,Straight,Low,Wet,19.79,Serious Injury
14:34,Wednesday,Cloudy,Bicycle,69.78,Novice,Vehicle overturn,Rural,Straight,Low,Wet,19.14,Serious Injury
02:48,Sunday,Rainy,Motorcycle,85.18,Novice,Rear-end,Highway,Junction,Low,Muddy,16.15,Serious Injury
14:17,Saturday,Clear,Motorcycle,103.69,Intermediate,Pedestrian,Rural,Curve,Low,Wet,31.43,Fatal Injury
11:12,Wednesday,Cloudy,Auto,22.9,Novice,Vehicle overturn,Highway,Straight,Medium,Muddy,28.94,Slight Injury
09:10,Wednesday,Foggy,Car,50.85,Experienced,Side,Highway,Straight,Low,Muddy,19.51,Slight Injury
10:40,Sunday,Clear,Auto,63.21,Intermediate,Rear-end,Urban,Junction,Medium,Muddy,31.42,Serious Injury
00:54,Wednesday,Windy,Auto,75.64,Experienced,Side,Urban,Curve,Medium,Muddy,30.01,Serious Injury
19:53,Tuesday,Cloudy,Car,99.91,Intermediate,Vehicle overturn,Highway,Curve,Medium,Dry,16.87,Fatal Injury
18:14,Tuesday,Foggy,Truck,87.11,Intermediate,Vehicle overturn,Urban,Straight,High,Muddy,18.67,Fatal Injury
23:23,Monday,Cloudy,Bicycle,111.96,Experienced,Pedestrian,Urban,Junction,Medium,Dry,29.27,Fatal Injury
